id,interviewId,userId,questionId,questionType,question,answer,score,feedback,createdAt
6a872e9b809fc1c2e125fc63,6a872e79809fc1c2e125fc4a,6a870b4da877b7cdfe747f93,CODE-01,coding,"Given an array `arr` and a target sum `k`, write a function `longestSubarray(arr, k)` that returns the length of the longest subarray whose elements sum up to `k`.","function longestSubarray(arr, k) {
  // Write your code here
  
}",50,Code submitted successfully.,2026-08-20T16:43:07.356Z
6a872e9f809fc1c2e125fc81,6a872e79809fc1c2e125fc4a,6a870b4da877b7cdfe747f93,TECH-01,technical,"When you first started learning Git, what was the most surprising or impactful concept you encountered?",,0,Question skipped or answer empty.,2026-08-20T16:43:11.906Z
6a872ea1809fc1c2e125fc87,6a872e79809fc1c2e125fc4a,6a870b4da877b7cdfe747f93,HR-01,hr,"Tell me about yourself, your academic background, and why you are pursuing a career in software engineering.",,0,Question skipped or answer empty.,2026-08-20T16:43:13.649Z
6a872eab809fc1c2e125fc92,6a872e79809fc1c2e125fc4a,6a870b4da877b7cdfe747f93,TECH-02,technical,Can you explain how Git encourages individual developers to experiment with code without fear of breaking the main codebase?,,0,Question skipped or answer empty.,2026-08-20T16:43:23.536Z
6a87313bd786858d05be1a6f,6a873129d786858d05be1928,6a870b4da877b7cdfe747f93,APT-01,aptitude,Choose the antonym of 'Mitigate'.,,0,Question skipped or answer empty.,2026-08-20T16:54:19.899Z
6a87313ed786858d05be1a75,6a873129d786858d05be1928,6a870b4da877b7cdfe747f93,APT-02,aptitude,"Students in five classes: A 60, B 75, C 90, D 55, E 80. What percentage of all students are in class C?",,0,Question skipped or answer empty.,2026-08-20T16:54:22.814Z
6a87313fd786858d05be1a7b,6a873129d786858d05be1928,6a870b4da877b7cdfe747f93,APT-03,aptitude,Choose the antonym of 'Generous'.,,0,Question skipped or answer empty.,2026-08-20T16:54:23.909Z
6a87314bd786858d05be1a86,6a873129d786858d05be1928,6a870b4da877b7cdfe747f93,APT-04,aptitude,Choose the correct sentence.,,0,Question skipped or answer empty.,2026-08-20T16:54:35.190Z
6a8731615e5074c446fff934,6a873129d786858d05be1928,6a870b4da877b7cdfe747f93,CODE-01,coding,"Given an array `arr` and a target sum `k`, write a function `longestSubarray(arr, k)` that returns the length of the longest subarray whose elements sum up to `k`.","function longestSubarray(arr, k) {
  // Write your code here
  
}",50,Code submitted successfully.,2026-08-20T16:54:57.351Z
6a87317f5e5074c446fffb78,6a8731675e5074c446fff997,6a870b4da877b7cdfe747f93,APT-01,aptitude,What amount will ₹5000 become at 8% compound interest after 2 years?,,0,Question skipped or answer empty.,2026-08-20T16:55:27.094Z
6a873992e11bc6003b6be8db,6a87397de11bc6003b6be8cb,6a566f322f681d770359254e,TECH-01,resume,"Regarding Programming & OOP in your work with Java, how did you design and implement your solution?",,0,Question skipped or answer empty.,2026-08-20T17:29:54.118Z
6a873998e11bc6003b6be8e1,6a87397de11bc6003b6be8cb,6a566f322f681d770359254e,TECH-02,resume,"Regarding Project Architecture in your work with Java, how did you design and implement your solution?",,0,Question skipped or answer empty.,2026-08-20T17:30:00.708Z
6a873f15725a1da7e54722cb,6a873f0a725a1da7e54721f8,6a870b4da877b7cdfe747f93,APT-01,aptitude,"Find the next letter: Z, X, V, S, O, ?",,0,Question skipped or answer empty.,2026-08-20T17:53:25.101Z
6a873f1e725a1da7e5472390,6a873f0a725a1da7e54721f8,6a870b4da877b7cdfe747f93,TECH-01,resume,"Regarding Programming & OOP in your work with Software Development, how did you design and implement your solution?",,0,Question skipped or answer empty.,2026-08-20T17:53:34.385Z
6a87406261516ea2a38c299b,6a87405a61516ea2a38c2898,6a870b4da877b7cdfe747f93,APT-01,aptitude,Choose the synonym of 'Benevolent'.,,0,Question skipped or answer empty.,2026-08-20T17:58:58.644Z
6a8740f661516ea2a38c2adf,6a8740ee61516ea2a38c2acb,6a870b4da877b7cdfe747f93,APT-01,aptitude,How many times does the digit 2 appear in the numbers from 1 to 20?,,0,Question skipped or answer empty.,2026-08-20T18:01:26.111Z
6a87412061516ea2a38c2af8,6a87411361516ea2a38c2aeb,6a870b4da877b7cdfe747f93,HR-01,hr,"Tell me about yourself, your academic background, and why you are pursuing a career in software engineering.",,0,Question skipped or answer empty.,2026-08-20T18:02:08.368Z
6a87416561516ea2a38c2b17,6a87412461516ea2a38c2b07,6a870b4da877b7cdfe747f93,CODE-01,coding,"Given an array `arr` and a target sum `k`, write a function `longestSubarray(arr, k)` that returns the length of the longest subarray whose elements sum up to `k`.",,0,Question skipped or answer empty.,2026-08-20T18:03:17.994Z
6a8742f313ea347d3147bbe9,6a8742da13ea347d3147b8ba,6a870b4da877b7cdfe747f93,APT-01,aptitude,"Find the next number: 2, 6, 12, 20, 30, ?",,0,Question skipped or answer empty.,2026-08-20T18:09:55.013Z
6a8742fe13ea347d3147bd15,6a8742da13ea347d3147b8ba,6a870b4da877b7cdfe747f93,TECH-01,resume,"Regarding Programming & OOP in your work with Software Development, how did you design and implement your solution?",,0,Question skipped or answer empty.,2026-08-20T18:10:06.965Z
6a87430413ea347d3147bda1,6a8742da13ea347d3147b8ba,6a870b4da877b7cdfe747f93,TECH-02,resume,"Regarding Project Architecture in your work with Software Development, how did you design and implement your solution?",,0,Question skipped or answer empty.,2026-08-20T18:10:12.990Z
6a87430913ea347d3147bdf9,6a8742da13ea347d3147b8ba,6a870b4da877b7cdfe747f93,TECH-03,resume,"Regarding Database & SQL in your work with Software Development, how did you design and implement your solution?",,0,Question skipped or answer empty.,2026-08-20T18:10:17.138Z
6a87430f13ea347d3147be66,6a8742da13ea347d3147b8ba,6a870b4da877b7cdfe747f93,TECH-04,resume,"Regarding State Management in your work with Software Development, how did you design and implement your solution?",,0,Question skipped or answer empty.,2026-08-20T18:10:23.368Z
6a87432a13ea347d3147be86,6a87432213ea347d3147be77,6a870b4da877b7cdfe747f93,HR-01,hr,"Tell me about yourself, your academic background, and why you are pursuing a career in software engineering.",,0,Question skipped or answer empty.,2026-08-20T18:10:50.704Z
6a8746a4c976f0ceb619ec02,6a874694c976f0ceb619eb36,6a870b4da877b7cdfe747f93,APT-01,aptitude,"Find the next number: 5, 11, 23, 47, ?",,0,Question skipped or answer empty.,2026-08-20T18:25:40.230Z
6a8746acc976f0ceb619ec08,6a874694c976f0ceb619eb36,6a870b4da877b7cdfe747f93,TECH-01,resume,"Regarding Programming & OOP in your work with Software Development, how did you design and implement your solution?",,0,Question skipped or answer empty.,2026-08-20T18:25:48.619Z
6a87489f58d625f1fdd0b9c8,6a874694c976f0ceb619eb36,6a870b4da877b7cdfe747f93,TECH-02,resume,"Regarding Project Architecture in your work with Software Development, how did you design and implement your solution?",,0,Question skipped or answer empty.,2026-08-20T18:34:07.901Z
6a8748ae58d625f1fdd0ba69,6a8748a358d625f1fdd0b9fe,6a870b4da877b7cdfe747f93,APT-01,aptitude,"If TABLE is coded as UBCMF, how is CHAIR coded?",,0,Question skipped or answer empty.,2026-08-20T18:34:22.916Z
6a8748b458d625f1fdd0ba93,6a8748a358d625f1fdd0b9fe,6a870b4da877b7cdfe747f93,TECH-01,resume,"Regarding Programming & OOP in your work with Software Development, how did you design and implement your solution?",,0,Question skipped or answer empty.,2026-08-20T18:34:28.223Z
6a8748b658d625f1fdd0baa6,6a8748a358d625f1fdd0b9fe,6a870b4da877b7cdfe747f93,TECH-02,resume,"Regarding Project Architecture in your work with Software Development, how did you design and implement your solution?",,0,Question skipped or answer empty.,2026-08-20T18:34:30.694Z
6a8748b858d625f1fdd0bab7,6a8748a358d625f1fdd0b9fe,6a870b4da877b7cdfe747f93,TECH-03,resume,"Regarding Database & Data Modeling in your work with Software Development, how did you design and implement your solution?",,0,Question skipped or answer empty.,2026-08-20T18:34:32.347Z
6a8748b958d625f1fdd0bac4,6a8748a358d625f1fdd0b9fe,6a870b4da877b7cdfe747f93,TECH-04,resume,"Regarding Debugging & Error Handling in your work with Software Development, how did you design and implement your solution?",,0,Question skipped or answer empty.,2026-08-20T18:34:33.887Z
6a8748cc58d625f1fdd0bbf0,6a8748a358d625f1fdd0b9fe,6a870b4da877b7cdfe747f93,TECH-05,resume,"Regarding System Integration & APIs in your work with Software Development, how did you design and implement your solution?",,0,Question skipped or answer empty.,2026-08-20T18:34:52.394Z
6a8749ce84853c9b5438a370,6a8749c284853c9b5438a204,6a870b4da877b7cdfe747f93,APT-01,aptitude,The sum of the ages of a father and son is 40 and their ages are in the ratio 3 : 1. What is the father's age?,,0,Question skipped or answer empty.,2026-08-20T18:39:10.303Z
6a8749d284853c9b5438a3f1,6a8749c284853c9b5438a204,6a870b4da877b7cdfe747f93,TECH-01,technical,What is the difference between compile-time and runtime errors?,,0,Question skipped or answer empty.,2026-08-20T18:39:14.383Z
6a8749d784853c9b5438a482,6a8749c284853c9b5438a204,6a870b4da877b7cdfe747f93,TECH-02,technical,What is the difference between pass by value and pass by reference?,,0,Question skipped or answer empty.,2026-08-20T18:39:19.674Z
6a8749dc84853c9b5438a4e1,6a8749c284853c9b5438a204,6a870b4da877b7cdfe747f93,TECH-03,technical,What are static variables and static methods?,,0,Question skipped or answer empty.,2026-08-20T18:39:24.620Z
6a8749e184853c9b5438a4e7,6a8749c284853c9b5438a204,6a870b4da877b7cdfe747f93,TECH-04,technical,What is a pointer and how does memory allocation work in C/C++?,,0,Question skipped or answer empty.,2026-08-20T18:39:29.249Z
6a8749e484853c9b5438a4ed,6a8749c284853c9b5438a204,6a870b4da877b7cdfe747f93,TECH-05,technical,What is the difference between == and = operators?,,0,Question skipped or answer empty.,2026-08-20T18:39:32.913Z
6a8749e984853c9b5438a4f3,6a8749c284853c9b5438a204,6a870b4da877b7cdfe747f93,TECH-06,technical,What are the four pillars of Object-Oriented Programming?,,0,Question skipped or answer empty.,2026-08-20T18:39:37.254Z
6a8749ee84853c9b5438a4f9,6a8749c284853c9b5438a204,6a870b4da877b7cdfe747f93,TECH-07,technical,What is the difference between encapsulation and abstraction?,,0,Question skipped or answer empty.,2026-08-20T18:39:42.064Z
6a8749f284853c9b5438a4ff,6a8749c284853c9b5438a204,6a870b4da877b7cdfe747f93,TECH-08,technical,What is the difference between an abstract class and an interface?,,0,Question skipped or answer empty.,2026-08-20T18:39:46.803Z
6a8749f884853c9b5438a505,6a8749c284853c9b5438a204,6a870b4da877b7cdfe747f93,TECH-09,technical,What is method overloading versus method overriding?,,0,Question skipped or answer empty.,2026-08-20T18:39:52.062Z
6a8749fd84853c9b5438a50b,6a8749c284853c9b5438a204,6a870b4da877b7cdfe747f93,TECH-10,technical,What is a constructor and what is constructor overloading?,,0,Question skipped or answer empty.,2026-08-20T18:39:57.651Z
6a874a0284853c9b5438a511,6a8749c284853c9b5438a204,6a870b4da877b7cdfe747f93,TECH-11,technical,What is the time complexity of searching an element in a binary search tree?,,0,Question skipped or answer empty.,2026-08-20T18:40:02.929Z
6a874a0784853c9b5438a517,6a8749c284853c9b5438a204,6a870b4da877b7cdfe747f93,TECH-12,technical,What is the difference between an array and a linked list?,,0,Question skipped or answer empty.,2026-08-20T18:40:07.816Z
6a874a1984853c9b5438a521,6a8749c284853c9b5438a204,6a870b4da877b7cdfe747f93,TECH-13,technical,What is the difference between a stack and a queue?,what is the difference between a stack and a queue,75,Answer recorded.,2026-08-20T18:40:25.561Z
6a874a1f84853c9b5438a528,6a8749c284853c9b5438a204,6a870b4da877b7cdfe747f93,TECH-14,technical,How does a HashMap handle hash collisions internally?,,0,Question skipped or answer empty.,2026-08-20T18:40:31.501Z
6a874a2684853c9b5438a52f,6a8749c284853c9b5438a204,6a870b4da877b7cdfe747f93,TECH-15,technical,What is the difference between Breadth-First Search (BFS) and Depth-First Search (DFS)?,,0,Question skipped or answer empty.,2026-08-20T18:40:38.969Z
6a874a2c84853c9b5438a536,6a8749c284853c9b5438a204,6a870b4da877b7cdfe747f93,TECH-16,technical,What is the difference between a primary key and a foreign key?,,0,Question skipped or answer empty.,2026-08-20T18:40:44.692Z
6a874a3284853c9b5438a53d,6a8749c284853c9b5438a204,6a870b4da877b7cdfe747f93,TECH-17,technical,What is database normalization and why is it used?,,0,Question skipped or answer empty.,2026-08-20T18:40:50.505Z
6a874a3984853c9b5438a544,6a8749c284853c9b5438a204,6a870b4da877b7cdfe747f93,TECH-18,technical,"What is the difference between INNER JOIN, LEFT JOIN, and RIGHT JOIN?",,0,Question skipped or answer empty.,2026-08-20T18:40:57.402Z
6a874a3e84853c9b5438a54b,6a8749c284853c9b5438a204,6a870b4da877b7cdfe747f93,TECH-19,technical,What are the ACID properties in database transactions?,,0,Question skipped or answer empty.,2026-08-20T18:41:02.940Z
6a874a4484853c9b5438a552,6a8749c284853c9b5438a204,6a870b4da877b7cdfe747f93,TECH-20,technical,"What is the difference between DELETE, DROP, and TRUNCATE in SQL?",,0,Question skipped or answer empty.,2026-08-20T18:41:08.977Z
6a874a4b84853c9b5438a559,6a8749c284853c9b5438a204,6a870b4da877b7cdfe747f93,TECH-21,technical,What is the Virtual DOM and how does React reconciliation work?,,0,Question skipped or answer empty.,2026-08-20T18:41:15.041Z
6a874a7184853c9b5438a560,6a8749c284853c9b5438a204,6a870b4da877b7cdfe747f93,TECH-22,technical,What is the difference between props and state in React?,So in the react States and prop are two different things.First one is.,75,Answer recorded.,2026-08-20T18:41:53.992Z
6a874a7c84853c9b5438a56d,6a8749c284853c9b5438a204,6a870b4da877b7cdfe747f93,TECH-23,technical,"What is the difference between GET, POST, PUT, and PATCH HTTP methods?",,0,Question skipped or answer empty.,2026-08-20T18:42:04.983Z
6a874a8484853c9b5438a574,6a8749c284853c9b5438a204,6a870b4da877b7cdfe747f93,TECH-24,technical,What is authentication versus authorization in web applications?,,0,Question skipped or answer empty.,2026-08-20T18:42:12.016Z
6a874a8a84853c9b5438a57f,6a8749c284853c9b5438a204,6a870b4da877b7cdfe747f93,TECH-25,technical,How does JWT work for stateless authentication in RESTful APIs?,,0,Question skipped or answer empty.,2026-08-20T18:42:18.786Z
6a874b8984853c9b5438a590,6a874aa384853c9b5438a586,6a870b4da877b7cdfe747f93,HR-01,hr,"Tell me about yourself, your academic background, and why you are pursuing a career in software engineering.",Hi my name is Roshan Langi.I am currently pursuing midtake at Tanjungi College home. Could you say?,75,Answer recorded.,2026-08-20T18:46:33.745Z
6a874ba984853c9b5438a596,6a874aa384853c9b5438a586,6a870b4da877b7cdfe747f93,HR-02,hr,"What are your key technical strengths, and what is one technical area or skill you are actively working to improve?",,0,Question skipped or answer empty.,2026-08-20T18:47:05.595Z
6a875163ef8eada722052932,6a87515aef8eada72205284a,6a870b4da877b7cdfe747f93,APT-01,aptitude,12 : 144 :: 8 : ?,,0,Question skipped or answer empty.,2026-08-20T19:11:31.530Z
6a875169ef8eada7220529cb,6a87515aef8eada72205284a,6a870b4da877b7cdfe747f93,TECH-01,technical,What is the difference between compile-time polymorphism and runtime polymorphism in OOP?,,0,Question skipped or answer empty.,2026-08-20T19:11:37.617Z
6a875172ef8eada722052a46,6a87515aef8eada72205284a,6a870b4da877b7cdfe747f93,TECH-02,technical,"How does HashMap work internally in Java, and how are collisions handled?",,0,Question skipped or answer empty.,2026-08-20T19:11:46.679Z
6a87517cef8eada722052aee,6a87515aef8eada72205284a,6a870b4da877b7cdfe747f93,TECH-03,technical,What is the difference between synchronous and asynchronous execution in JavaScript?,,0,Question skipped or answer empty.,2026-08-20T19:11:56.095Z
6a875183ef8eada722052b8d,6a87515aef8eada72205284a,6a870b4da877b7cdfe747f93,TECH-04,technical,Explain the purpose of React useEffect hook and how dependency array triggers re-renders.,,0,Question skipped or answer empty.,2026-08-20T19:12:03.855Z
6a875187ef8eada722052c90,6a87515aef8eada72205284a,6a870b4da877b7cdfe747f93,TECH-05,technical,"What is the difference between INNER JOIN, LEFT JOIN, and RIGHT JOIN in SQL with examples?",difference between left joint inner joint,75,Answer recorded.,2026-08-20T19:12:07.475Z
6a87518aef8eada722052d07,6a87515aef8eada72205284a,6a870b4da877b7cdfe747f93,TECH-06,technical,"How does indexing in a relational database improve query performance, and what are its trade-offs?",,0,Question skipped or answer empty.,2026-08-20T19:12:10.866Z
6a87518def8eada722052d6c,6a87515aef8eada72205284a,6a870b4da877b7cdfe747f93,TECH-07,technical,What are REST API design best practices regarding HTTP status codes and idempotency?,,0,Question skipped or answer empty.,2026-08-20T19:12:13.670Z
6a875191ef8eada722052dea,6a87515aef8eada72205284a,6a870b4da877b7cdfe747f93,TECH-08,technical,"How does JWT (JSON Web Token) authentication work, and where should tokens be stored securely?",,0,Question skipped or answer empty.,2026-08-20T19:12:17.438Z
6a875195ef8eada722052e78,6a87515aef8eada72205284a,6a870b4da877b7cdfe747f93,TECH-09,technical,How would you handle database connection pooling and deadlock prevention in a high-concurrency backend?,,0,Question skipped or answer empty.,2026-08-20T19:12:21.090Z
6a8751a3ef8eada72205303b,6a87515aef8eada72205284a,6a870b4da877b7cdfe747f93,APT-09,aptitude,"If 26 is coded as 8 (sum of digits), then 58 is coded as?",,0,Question skipped or answer empty.,2026-08-20T19:12:35.265Z
6a8751e1ef8eada7220532a5,6a87515aef8eada72205284a,6a870b4da877b7cdfe747f93,CODE-01,coding,"Given an array `arr` and a target sum `k`, write a function `longestSubarray(arr, k)` that returns the length of the longest subarray whose elements sum up to `k`.","function longestSubarray(arr, k) {
  // Write your code here
  
}",85,Response recorded successfully.,2026-08-20T19:13:37.674Z
6a8751e3ef8eada7220532ac,6a87515aef8eada72205284a,6a870b4da877b7cdfe747f93,HR-01,hr,"Tell me about yourself, your academic background, and why you are pursuing a career in software engineering.",,0,Question skipped or answer empty.,2026-08-20T19:13:39.113Z
6a8751e6ef8eada7220532b3,6a87515aef8eada72205284a,6a870b4da877b7cdfe747f93,CODE-02,coding,"Given an array of intervals where intervals[i] = [start, end], merge all overlapping intervals, and return an array of the non-overlapping intervals that cover all the input intervals. Write function `mergeIntervals(intervals)`.","function mergeIntervals(intervals) {
  // Write your code here
  
}",85,Response recorded successfully.,2026-08-20T19:13:42.882Z
6a888a1b55a32ab3ddc772ae,6a8889f755a32ab3ddc77294,6a870b4da877b7cdfe747f93,APT-01,aptitude,What does 'a leopard cannot change its spots' mean?,People cannot change their nature,85,Response recorded successfully.,2026-08-21T17:25:47.090Z
6a888a2155a32ab3ddc772bb,6a8889f755a32ab3ddc77294,6a870b4da877b7cdfe747f93,APT-02,aptitude,"A shop sells 120 units of Product A, 80 of B, 60 of C and 40 of D in a week. What is the total number of units sold?",280,85,Response recorded successfully.,2026-08-21T17:25:53.159Z
6a888a2a55a32ab3ddc772d6,6a8889f755a32ab3ddc77294,6a870b4da877b7cdfe747f93,TECH-01,technical,What is the difference between compile-time polymorphism and runtime polymorphism in OOP?,,0,Question skipped or answer empty.,2026-08-21T17:26:02.844Z
6a888a2e55a32ab3ddc772dd,6a8889f755a32ab3ddc77294,6a870b4da877b7cdfe747f93,TECH-02,technical,"How does HashMap work internally in Java, and how are collisions handled?",,0,Question skipped or answer empty.,2026-08-21T17:26:06.940Z
6a888a3355a32ab3ddc772e4,6a8889f755a32ab3ddc77294,6a870b4da877b7cdfe747f93,TECH-03,technical,What is the difference between synchronous and asynchronous execution in JavaScript?,,0,Question skipped or answer empty.,2026-08-21T17:26:11.197Z
6a888a3755a32ab3ddc772eb,6a8889f755a32ab3ddc77294,6a870b4da877b7cdfe747f93,TECH-04,technical,Explain the purpose of React useEffect hook and how dependency array triggers re-renders.,,0,Question skipped or answer empty.,2026-08-21T17:26:15.871Z
6a888a3b55a32ab3ddc772f2,6a8889f755a32ab3ddc77294,6a870b4da877b7cdfe747f93,TECH-05,technical,"What is the difference between INNER JOIN, LEFT JOIN, and RIGHT JOIN in SQL with examples?",,0,Question skipped or answer empty.,2026-08-21T17:26:19.387Z
6a888a3e55a32ab3ddc772f9,6a8889f755a32ab3ddc77294,6a870b4da877b7cdfe747f93,TECH-06,technical,"How does indexing in a relational database improve query performance, and what are its trade-offs?",,0,Question skipped or answer empty.,2026-08-21T17:26:22.642Z
6a888a4155a32ab3ddc77300,6a8889f755a32ab3ddc77294,6a870b4da877b7cdfe747f93,TECH-07,technical,What are REST API design best practices regarding HTTP status codes and idempotency?,,0,Question skipped or answer empty.,2026-08-21T17:26:25.402Z
6a888a4655a32ab3ddc7730a,6a8889f755a32ab3ddc77294,6a870b4da877b7cdfe747f93,TECH-08,technical,"How does JWT (JSON Web Token) authentication work, and where should tokens be stored securely?",,0,Question skipped or answer empty.,2026-08-21T17:26:30.288Z
6a888f65b1f1fe765042f0a7,6a888f5db1f1fe765042ef96,6a870b4da877b7cdfe747f93,APT-01,aptitude,A shopkeeper offers either a single discount of 50% or successive discounts of 40% and 20%. Which is better for the buyer and by how much?,,0,Question skipped or answer empty.,2026-08-21T17:48:21.766Z
6a888f71b1f1fe765042f1e4,6a888f5db1f1fe765042ef96,6a870b4da877b7cdfe747f93,TECH-01,technical,What is the difference between compile-time polymorphism and runtime polymorphism in OOP?,,0,Question skipped or answer empty.,2026-08-21T17:48:33.212Z
6a888f78b1f1fe765042f2ae,6a888f5db1f1fe765042ef96,6a870b4da877b7cdfe747f93,TECH-02,technical,"How does HashMap work internally in Java, and how are collisions handled?",,0,Question skipped or answer empty.,2026-08-21T17:48:40.300Z
6a888f7fb1f1fe765042f480,6a888f5db1f1fe765042ef96,6a870b4da877b7cdfe747f93,TECH-03,technical,What is the difference between synchronous and asynchronous execution in JavaScript?,,0,Question skipped or answer empty.,2026-08-21T17:48:47.803Z
6a888f85b1f1fe765042f56e,6a888f5db1f1fe765042ef96,6a870b4da877b7cdfe747f93,TECH-04,technical,Explain the purpose of React useEffect hook and how dependency array triggers re-renders.,,0,Question skipped or answer empty.,2026-08-21T17:48:53.661Z
6a888f87b1f1fe765042f5b9,6a888f5db1f1fe765042ef96,6a870b4da877b7cdfe747f93,TECH-05,technical,"What is the difference between INNER JOIN, LEFT JOIN, and RIGHT JOIN in SQL with examples?",,0,Question skipped or answer empty.,2026-08-21T17:48:55.338Z
6a888fdbb1f1fe765042f9e9,6a888f5db1f1fe765042ef96,6a870b4da877b7cdfe747f93,CODE-01,coding,"Given an array `arr` and a target sum `k`, write a function `longestSubarray(arr, k)` that returns the length of the longest subarray whose elements sum up to `k`.","print(""hello"")",85,Response recorded successfully.,2026-08-21T17:50:19.426Z
6a889004b1f1fe765042fa79,6a888ffeb1f1fe765042fa51,6a870b4da877b7cdfe747f93,APT-01,aptitude,The sun rises in the east. In which direction does the shadow of a pole fall in the morning?,,0,Question skipped or answer empty.,2026-08-21T17:51:00.865Z
6a889009b1f1fe765042fa80,6a888ffeb1f1fe765042fa51,6a870b4da877b7cdfe747f93,TECH-01,technical,What is the difference between compile-time polymorphism and runtime polymorphism in OOP?,,0,Question skipped or answer empty.,2026-08-21T17:51:05.042Z
6a88900cb1f1fe765042fa87,6a888ffeb1f1fe765042fa51,6a870b4da877b7cdfe747f93,TECH-02,technical,"How does HashMap work internally in Java, and how are collisions handled?",,0,Question skipped or answer empty.,2026-08-21T17:51:08.413Z
6a889011b1f1fe765042fa94,6a888ffeb1f1fe765042fa51,6a870b4da877b7cdfe747f93,TECH-03,technical,What is the difference between synchronous and asynchronous execution in JavaScript?,,0,Question skipped or answer empty.,2026-08-21T17:51:13.979Z
6a8890968468bd6106aa0a99,6a8890918468bd6106aa09f3,6a870b4da877b7cdfe747f93,APT-01,aptitude,The cost price of 20 articles equals the selling price of 16 articles. What is the gain percent?,,0,Question skipped or answer empty.,2026-08-21T17:53:26.127Z
6a8890988468bd6106aa0adf,6a8890918468bd6106aa09f3,6a870b4da877b7cdfe747f93,TECH-01,technical,What is the difference between compile-time polymorphism and runtime polymorphism in OOP?,,0,Question skipped or answer empty.,2026-08-21T17:53:28.129Z
6a8891c48468bd6106aa1437,6a8890918468bd6106aa09f3,6a870b4da877b7cdfe747f93,CODE-01,coding,"Given an array `arr` and a target sum `k`, write a function `longestSubarray(arr, k)` that returns the length of the longest subarray whose elements sum up to `k`.","print(""hello"")",85,Response recorded successfully.,2026-08-21T17:58:28.515Z
6a8891c78468bd6106aa1448,6a8890918468bd6106aa09f3,6a870b4da877b7cdfe747f93,CODE-02,coding,"Given an array of intervals where intervals[i] = [start, end], merge all overlapping intervals, and return an array of the non-overlapping intervals that cover all the input intervals. Write function `mergeIntervals(intervals)`.","function mergeIntervals(intervals) {
  // Write your code here
  
}",85,Response recorded successfully.,2026-08-21T17:58:31.984Z
6a8893dfdb7117b3e70a0780,6a8893dadb7117b3e70a0757,6a870b4da877b7cdfe747f93,APT-01,aptitude,"If TABLE is coded as UBCMF, how is CHAIR coded?",,0,Question skipped or answer empty.,2026-08-21T18:07:27.525Z
6a8893e3db7117b3e70a0787,6a8893dadb7117b3e70a0757,6a870b4da877b7cdfe747f93,TECH-01,technical,What is the difference between compile-time polymorphism and runtime polymorphism in OOP?,,0,Question skipped or answer empty.,2026-08-21T18:07:31.117Z
6a8893e6db7117b3e70a078e,6a8893dadb7117b3e70a0757,6a870b4da877b7cdfe747f93,TECH-02,technical,"How does HashMap work internally in Java, and how are collisions handled?",,0,Question skipped or answer empty.,2026-08-21T18:07:34.089Z
6a8893e9db7117b3e70a0795,6a8893dadb7117b3e70a0757,6a870b4da877b7cdfe747f93,TECH-03,technical,What is the difference between synchronous and asynchronous execution in JavaScript?,,0,Question skipped or answer empty.,2026-08-21T18:07:37.080Z
6a8893ecdb7117b3e70a079c,6a8893dadb7117b3e70a0757,6a870b4da877b7cdfe747f93,TECH-04,technical,Explain the purpose of React useEffect hook and how dependency array triggers re-renders.,,0,Question skipped or answer empty.,2026-08-21T18:07:40.591Z
6a8893fbdb7117b3e70a07a7,6a8893dadb7117b3e70a0757,6a870b4da877b7cdfe747f93,TECH-05,technical,"What is the difference between INNER JOIN, LEFT JOIN, and RIGHT JOIN in SQL with examples?",,0,Question skipped or answer empty.,2026-08-21T18:07:55.322Z
6a889411db7117b3e70a07cb,6a889409db7117b3e70a07b6,6a870b4da877b7cdfe747f93,TECH-01,technical,What is the difference between compile-time polymorphism and runtime polymorphism in OOP?,,0,Question skipped or answer empty.,2026-08-21T18:08:17.717Z
6a889414db7117b3e70a07d2,6a889409db7117b3e70a07b6,6a870b4da877b7cdfe747f93,TECH-02,technical,"How does HashMap work internally in Java, and how are collisions handled?",,0,Question skipped or answer empty.,2026-08-21T18:08:20.914Z
6a88941bdb7117b3e70a07df,6a889409db7117b3e70a07b6,6a870b4da877b7cdfe747f93,TECH-03,technical,What is the difference between synchronous and asynchronous execution in JavaScript?,,0,Question skipped or answer empty.,2026-08-21T18:08:27.482Z
6a88989dbc1bcf448e92e2b7,6a889894bc1bcf448e92e118,6a870b4da877b7cdfe747f93,APT-01,aptitude,Choose the correctly spelt word.,,0,Question skipped or answer empty.,2026-08-21T18:27:41.490Z
6a8898a0bc1bcf448e92e339,6a889894bc1bcf448e92e118,6a870b4da877b7cdfe747f93,APT-02,aptitude,"In a row of 40, X is 15th from the left. If X exchanges positions with Y, who is 10th from the right, what is X's new position from the left?",,0,Question skipped or answer empty.,2026-08-21T18:27:44.585Z
6a8898a4bc1bcf448e92e38a,6a889894bc1bcf448e92e118,6a870b4da877b7cdfe747f93,APT-03,aptitude,"A person's 24-hour day: Study 4h, Work 8h, Sleep 8h, Leisure 4h. What is the central angle of the Sleep sector?",,0,Question skipped or answer empty.,2026-08-21T18:27:48.415Z
6a8898dfbc1bcf448e92e3ca,6a8898d5bc1bcf448e92e3b5,6a870b4da877b7cdfe747f93,TECH-01,technical,"Explain the difference between `let`, `const`, and `var` in JavaScript, and when you would choose to use each.",,0,Question skipped or answer empty.,2026-08-21T18:28:47.061Z
